type,beta,delta,p,c,gamma,roh,alpha,SSR
bootstrap_22,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.384825829732787
bootstrap_23,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.329072366685747
bootstrap_24,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.232727231130177
bootstrap_25,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,30.184238253065757
bootstrap_26,1e-08,0.87613118439722,1192.007091826338,284.5632568981185,1.0308169492945432e-05,0.5,10.024942625172693,30.760156319205617
bootstrap_27,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.74835367478371
bootstrap_28,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,26.63581642349547
bootstrap_29,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.13897223135253
bootstrap_30,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,28.240989134308585
bootstrap_31,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.466940671161346
bootstrap_32,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.674114508400365
bootstrap_33,1e-08,0.8761307677218253,1191.8952648709037,284.561916472323,1.0308245430113724e-05,0.5,10.024816023808736,30.602299460152828
bootstrap_34,1e-08,0.9332374930507576,1000.0,303.41232781047887,1.0558236543258579e-05,0.5,9.6124610371077,30.15936820862036
bootstrap_35,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.98231118323448
bootstrap_36,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.493120509470742
bootstrap_37,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.353039982551284
bootstrap_38,1e-08,0.9332437719285795,1000.0,303.414363102637,1.0558240246307131e-05,0.5,9.612454874071043,27.41543737088652
bootstrap_39,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.694343217969983
bootstrap_40,1e-08,1.457266253764498,47787.53595516956,468.1845451545661,1.0605428301779165e-05,0.4998824558981108,9.535544934037276,27.955247955308426
bootstrap_41,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.98186343819039
bootstrap_42,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,33.30545563195868
bootstrap_43,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,32.556947103533886
bootstrap_44,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.210389726530956
bootstrap_45,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,27.47822336604551
bootstrap_46,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,27.46301084034475
bootstrap_47,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.850242493300332
bootstrap_48,1e-08,0.9332403836660781,1000.0,303.413304415037,1.0558238817349312e-05,0.5,9.612457233109208,31.22320289955775
bootstrap_49,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,30.298038583582425
bootstrap_50,1e-08,0.933237497867444,1000.0000027834271,303.412335865473,1.0558236450012215e-05,0.5,9.612461192460062,30.84793364894831
bootstrap_51,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,31.56588826637267
bootstrap_52,1e-08,0.8761311815473593,1192.0071026657006,284.56325523711456,1.0308169479848656e-05,0.5,10.024942648669427,29.742727770194357
bootstrap_53,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.332933790993756
bootstrap_54,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.974446875111557
bootstrap_55,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.30353672642699
bootstrap_56,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.164372432604125
bootstrap_57,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,29.14814393498083
bootstrap_58,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.721011566590366
bootstrap_59,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.44815753349509
bootstrap_60,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,31.505132818913268
bootstrap_61,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130955e-05,0.5,9.612503092922186,29.43263143384151
bootstrap_62,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,32.43297571013919
bootstrap_63,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.74973996047048
bootstrap_64,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.999855654143612
bootstrap_65,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.323446921930614
bootstrap_66,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.070031182480076
bootstrap_67,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,28.69916865518148
bootstrap_68,1e-08,0.9332370243441571,1000.0000032299715,303.4121776132011,1.0558236222629666e-05,0.5,9.612461568052986,29.383479771953837
bootstrap_69,1e-08,0.9332241941020294,1000.0,303.4080230664424,1.055822911893688e-05,0.5,9.612473335458223,28.674138039981273
bootstrap_70,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.491029033609433
bootstrap_71,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.26741367907532
bootstrap_72,1e-08,0.9332373954632185,1000.0003179211433,303.41231033865927,1.055823666664521e-05,0.5,9.612460844267332,31.085267794796888
bootstrap_73,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.590012930623278
bootstrap_74,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.099156512664923
bootstrap_75,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130955e-05,0.5,9.612503092922186,32.02513538826979
bootstrap_76,1e-08,0.8916248694141281,1166.7366573670838,289.5584912268605,1.0298793919849078e-05,0.5,10.039887790964892,28.28492838575704
bootstrap_77,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,33.288649261090086
bootstrap_78,1e-08,0.935118778380663,1000.943607061532,304.03335795851734,1.0559635797664949e-05,0.5,9.61016207277048,30.26164003899403
bootstrap_79,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.13399575915178
bootstrap_80,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,29.866457171861114
bootstrap_81,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.59739407236577
bootstrap_82,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.865974636809586
bootstrap_83,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.865040417518937
bootstrap_84,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.889290368154754
bootstrap_85,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.70977248628174
bootstrap_86,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.259657850955435
bootstrap_87,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,30.08320472664294
bootstrap_88,1e-08,0.9332459329448632,1000.0006043647186,303.41471758719615,1.0558236264765693e-05,0.5,9.61246132342544,28.69766351901066
bootstrap_89,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.90578100155611
bootstrap_90,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,32.000332411312634
bootstrap_91,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.134594534918715
bootstrap_92,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.888424042144223
bootstrap_93,1e-08,0.9332377750180763,1000.0000947834093,303.4123052169225,1.0558237271693846e-05,0.5,9.612459888823583,32.20872628511609
bootstrap_94,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,29.772198801347272
bootstrap_95,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,33.417533334689466
bootstrap_96,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.32381330311967
bootstrap_97,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.299240965490586
bootstrap_98,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.81486352790882
bootstrap_99,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.27182611907148
bootstrap_100,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.419129153697778
bootstrap_101,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130955e-05,0.5,9.612503092922186,28.9011767609346
bootstrap_102,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.29597575527762
bootstrap_103,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.915774499433784
bootstrap_104,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.820024460983298
bootstrap_105,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.45944901094206
bootstrap_106,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.02921388793149
bootstrap_107,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.939891465180146
bootstrap_108,1e-08,0.8761307677218253,1191.8952648709037,284.561916472323,1.0308245430113724e-05,0.5,10.024816023808736,30.920018903192066
bootstrap_109,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130958e-05,0.5,9.612503092922186,29.974661926909437
bootstrap_110,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.984571397034607
bootstrap_111,1e-08,0.9332370243441571,1000.0000032299715,303.4121776132011,1.0558236222629666e-05,0.5,9.612461568052986,27.106664442360156
bootstrap_112,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.225652920457076
bootstrap_113,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.56766904362899
bootstrap_114,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.772414003707073
bootstrap_115,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.498718553163997
bootstrap_116,1e-08,0.9332370471186788,1000.0000066640214,303.4121737919714,1.0558236255427383e-05,0.5,9.612461517855461,29.119350458638
bootstrap_117,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.19622870264609
bootstrap_118,1e-08,0.9332370471186788,1000.0000066640214,303.4121737919714,1.0558236255427383e-05,0.5,9.612461517855461,31.106290879816424
bootstrap_119,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130958e-05,0.5,9.612503092922186,30.481515222163623
bootstrap_120,1e-08,0.9332370471186788,1000.0000066640214,303.4121737919714,1.0558236255427383e-05,0.5,9.612461517855461,31.173865277764524
bootstrap_121,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,28.25939293009435
bootstrap_122,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.417758716948914
bootstrap_123,1e-08,0.891624975126742,1166.7347070569363,289.5585118738346,1.0298793334100067e-05,0.5,10.039888738065525,30.99468078645312
bootstrap_124,1e-08,0.8916250438527016,1166.7349921633995,289.55853982884594,1.0298793096197225e-05,0.5,10.039889128831149,27.134381882053813
bootstrap_125,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,27.495667598449124
bootstrap_126,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.470687627482455
bootstrap_127,1e-08,0.8916250438527016,1166.7349921633995,289.55853982884594,1.0298793096197225e-05,0.5,10.039889128831149,29.838148552602604
bootstrap_128,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.75296638450018
bootstrap_129,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,27.418866717511673
bootstrap_130,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,29.15879445584442
bootstrap_131,1e-08,1.457258768958435,47787.47801195607,468.18358902940514,1.0605443052751395e-05,0.4998824086660447,9.535519603246826,27.782806803637683
bootstrap_132,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.06342568398005
bootstrap_133,1e-08,0.8761062751304891,1191.9462748357173,284.5542836416017,1.0308186829544806e-05,0.5,10.024913191212839,31.087902456555796
bootstrap_134,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,28.92113349114806
bootstrap_135,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.79051688089586
bootstrap_136,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.549226340276757
bootstrap_137,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.146587279374096
bootstrap_138,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.420367128404035
bootstrap_139,1e-08,0.9368846446031207,1001.0362737562915,304.5150228695393,1.0557934016504948e-05,0.5,9.61290357870097,29.792904855632152
bootstrap_140,1e-08,0.8916248166966401,1166.7402464865017,289.55839689856015,1.0298796389097337e-05,0.5,10.039883828231588,29.637331000285872
bootstrap_141,1e-08,1.4572661942703413,47787.5368945356,468.18455741677417,1.0605428380492208e-05,0.4998824557049538,9.53554479907042,30.70163929822371
bootstrap_142,1e-08,0.8916248166966401,1166.7402464865017,289.55839689856015,1.0298796389097337e-05,0.5,10.039883828231588,28.11322450031812
bootstrap_143,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.031898138700974
bootstrap_144,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.817199428847964
bootstrap_145,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,31.384581518739417
bootstrap_146,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,29.9846030297363
bootstrap_147,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.360076665170723
bootstrap_148,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.822969151554403
bootstrap_149,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.64273163440753
bootstrap_150,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.72773545382302
bootstrap_151,1e-08,0.8916248694141281,1166.7366573670838,289.5584912268605,1.0298793919849078e-05,0.5,10.039887790964892,29.249027130429038
bootstrap_152,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,28.33423619916388
bootstrap_153,1e-08,0.9332398358898284,1000.0007408938739,303.41292404009175,1.0558237942467443e-05,0.5,9.612458692460713,29.577147890120532
bootstrap_154,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.162557548989696
bootstrap_155,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.204515047037997
bootstrap_156,1e-08,0.8916250438527016,1166.7349921633995,289.55853982884594,1.0298793096197225e-05,0.5,10.039889128831149,31.28329705508993
bootstrap_157,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.383999477016996
bootstrap_158,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,30.134775092475653
bootstrap_159,1e-08,1.4572668288971449,47787.52257307345,468.1845690764054,1.0605428230890351e-05,0.4998824565370432,9.535545079235757,26.971573915301228
bootstrap_160,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.15074561650032
bootstrap_161,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.31849306169494
bootstrap_162,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.96270333874739
bootstrap_163,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.013973457908317
bootstrap_164,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.16340114884041
bootstrap_165,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,30.951092325784515
bootstrap_166,1e-08,0.8916248166966401,1166.7402464865017,289.55839689856015,1.0298796389097337e-05,0.5,10.039883828231588,29.35560292025109
bootstrap_167,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.70434092945767
bootstrap_168,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,31.29816176480679
bootstrap_169,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.862579803086014
bootstrap_170,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.718107087107267
bootstrap_171,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,29.87469877211454
bootstrap_172,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130955e-05,0.5,9.612503092922186,30.329316525713633
bootstrap_173,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.377576784787138
bootstrap_174,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.850062786461763
bootstrap_175,1e-08,0.8916248166966401,1166.7402464865017,289.55839689856015,1.0298796389097337e-05,0.5,10.039883828231588,28.83044548797009
bootstrap_176,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,27.1572712982468
bootstrap_177,1e-08,0.9326742407694801,1000.0335009960052,303.22099266836796,1.0557879652855874e-05,0.5,9.613051104128282,27.836981559092713
bootstrap_178,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.16105879994171
bootstrap_179,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,32.82230202126256
bootstrap_180,1e-08,0.8761311815473593,1192.0071026657006,284.56325523711456,1.0308169479848656e-05,0.5,10.024942648669427,29.530659378938775
bootstrap_181,1e-08,1.4572662308638082,47787.54282643736,468.1845526183097,1.0605428412423297e-05,0.4998824560459154,9.535544752379913,31.281519245017616
bootstrap_182,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.400472412153377
bootstrap_183,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.88968335105932
bootstrap_184,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.497404424052075
bootstrap_185,1e-08,0.8916250438527016,1166.7349921633995,289.55853982884594,1.0298793096197225e-05,0.5,10.039889128831149,28.10283387431061
bootstrap_186,1e-08,0.9332375089458189,1000.0000001839026,303.41233545329754,1.0558236438519082e-05,0.5,9.612461210288679,29.382278997583175
bootstrap_187,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,26.527931481247503
bootstrap_188,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.6495808380424
bootstrap_189,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,32.34572859445832
bootstrap_190,1e-08,1.4987829323071429,47907.526561663726,458.820609274271,1.063520849140515e-05,0.49995322972978784,9.489395578614603,26.63525312839309
bootstrap_191,1e-08,0.87613118439722,1192.007091826338,284.5632568981185,1.0308169492945432e-05,0.5,10.024942625172693,30.571308070036427
bootstrap_192,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.197223135807473
bootstrap_193,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,31.392703403115632
bootstrap_194,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.533765499123586
bootstrap_195,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.465213590603838
bootstrap_196,1e-08,0.9332397802206068,1000.000007214491,303.4130676546049,1.0558237580763429e-05,0.5,9.612459294887085,31.173725672707928
bootstrap_197,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.23801721695021
bootstrap_198,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.446671169644663
bootstrap_199,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.9997021136598
bootstrap_200,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,30.876065615860714
bootstrap_201,1e-08,0.8761339974991613,1191.896331977291,284.5630005029103,1.0308247536684237e-05,0.5,10.024812550015358,29.77094606340934
bootstrap_202,1e-08,0.8785885829404279,1195.5511937272627,285.74988945371274,1.032819512472304e-05,0.5,9.992262336366894,28.454096084504105
bootstrap_203,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.243890764105178
bootstrap_204,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,31.541998045807603
bootstrap_205,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.960049764418972
bootstrap_206,1e-08,0.8916248694141281,1166.7366573670838,289.5584912268605,1.0298793919849078e-05,0.5,10.039887790964892,30.42623054453071
bootstrap_207,1e-08,0.8916248166966401,1166.7402464865017,289.55839689856015,1.0298796389097337e-05,0.5,10.039883828231588,29.33818663973865
bootstrap_208,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,31.24382576810887
bootstrap_209,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.096434460029112
bootstrap_210,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.440339175767363
bootstrap_211,1e-08,1.498782933458804,47907.52654662424,458.8206093242235,1.0635208491935461e-05,0.49995322972995204,9.489395577744709,32.24980603622952
bootstrap_212,1e-08,1.4572662430931262,47787.53884969977,468.18456435923906,1.0605428376678174e-05,0.49988245589305813,9.535544812127089,27.659566072790323
bootstrap_213,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.06473495930414
bootstrap_214,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.60645537083672
bootstrap_215,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.285453994089927
bootstrap_216,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.302370824476426
bootstrap_217,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.993015392864905
bootstrap_218,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.956083004595573
bootstrap_219,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.956252444391353
bootstrap_220,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.085795435592143
